Differential1,Differential2,Differential3,Emotion,Local_Timestamp
2690,2046,2210,Positive,2024-11-20 11:13:27.430
2256,1869,2035,Positive,2024-11-20 11:13:27.431
2701,2141,2385,Positive,2024-11-20 11:13:27.618
2155,1733,1896,Positive,2024-11-20 11:13:27.682
2722,2031,2198,Positive,2024-11-20 11:13:27.732
2433,2007,2122,Positive,2024-11-20 11:13:27.782
2416,2010,2129,Positive,2024-11-20 11:13:27.786
2675,2053,2191,Positive,2024-11-20 11:13:27.814
2304,1895,2081,Positive,2024-11-20 11:13:27.817
2618,2049,2222,Positive,2024-11-20 11:13:27.941
2256,1847,2021,Positive,2024-11-20 11:13:27.974
2760,2123,2336,Positive,2024-11-20 11:13:27.976
2161,1666,1909,Positive,2024-11-20 11:13:27.978
2633,2052,2234,Positive,2024-11-20 11:13:27.980
2430,2018,2138,Positive,2024-11-20 11:13:27.982
2409,1971,2134,Positive,2024-11-20 11:13:27.984
2527,2057,2211,Positive,2024-11-20 11:13:27.986
2292,1909,2065,Positive,2024-11-20 11:13:27.993
2805,2124,2355,Positive,2024-11-20 11:13:28.011
2142,1739,1911,Positive,2024-11-20 11:13:28.013
2723,2098,2285,Positive,2024-11-20 11:13:28.052
2460,2014,2119,Positive,2024-11-20 11:13:28.352
2398,1988,2174,Positive,2024-11-20 11:13:28.391
2562,2024,2147,Positive,2024-11-20 11:13:28.393
2461,1986,2124,Positive,2024-11-20 11:13:28.398
2508,2026,2170,Positive,2024-11-20 11:13:28.399
2320,1907,2096,Positive,2024-11-20 11:13:28.400
2745,2113,2310,Positive,2024-11-20 11:13:28.402
2125,1731,1950,Positive,2024-11-20 11:13:28.414
2822,2102,2354,Positive,2024-11-20 11:13:28.417
2378,2003,2122,Positive,2024-11-20 11:13:28.419
2408,2016,2126,Positive,2024-11-20 11:13:28.426
2522,1999,2151,Positive,2024-11-20 11:13:28.428
2367,1968,2107,Positive,2024-11-20 11:13:28.431
2799,2116,2318,Positive,2024-11-20 11:13:28.433
2205,1760,1933,Positive,2024-11-20 11:13:28.435
2745,2101,2389,Positive,2024-11-20 11:13:28.437
2355,1929,2077,Positive,2024-11-20 11:13:28.451
2482,1994,2129,Positive,2024-11-20 11:13:28.469
2461,2030,2143,Positive,2024-11-20 11:13:28.483
2447,2041,2104,Positive,2024-11-20 11:13:28.493
2498,2022,2148,Positive,2024-11-20 11:13:28.499
2353,1971,2133,Positive,2024-11-20 11:13:28.501
2824,2123,2288,Positive,2024-11-20 11:13:28.507
2191,1792,1946,Positive,2024-11-20 11:13:28.513
2777,2112,2332,Positive,2024-11-20 11:13:28.515
2368,1949,2096,Positive,2024-11-20 11:13:28.517
2485,2016,2136,Positive,2024-11-20 11:13:28.518
2511,2083,2149,Positive,2024-11-20 11:13:28.527
2398,1982,2096,Positive,2024-11-20 11:13:28.530
2813,2110,2281,Positive,2024-11-20 11:13:28.532
2195,1803,1972,Positive,2024-11-20 11:13:28.534
2725,2153,2375,Positive,2024-11-20 11:13:28.536
2224,1826,1961,Positive,2024-11-20 11:13:28.549
2481,1999,2129,Positive,2024-11-20 11:13:28.550
2337,1908,2064,Positive,2024-11-20 11:13:28.552
2440,2009,2165,Positive,2024-11-20 11:13:28.560
2421,2023,2141,Positive,2024-11-20 11:13:28.566
2453,2008,2098,Positive,2024-11-20 11:13:28.568
2721,2075,2250,Positive,2024-11-20 11:13:28.581
2242,1792,1978,Positive,2024-11-20 11:13:28.586
2703,2161,2393,Positive,2024-11-20 11:13:28.601
2192,1775,1933,Positive,2024-11-20 11:13:28.619
2620,2003,2172,Positive,2024-11-20 11:13:28.641
2426,2044,2128,Positive,2024-11-20 11:13:28.651
2422,2003,2110,Positive,2024-11-20 11:13:28.662
2709,2079,2236,Positive,2024-11-20 11:13:28.666
2229,1840,1982,Positive,2024-11-20 11:13:28.669
2694,2119,2388,Positive,2024-11-20 11:13:28.730
2128,1729,1891,Positive,2024-11-20 11:13:29.359
2702,2130,2201,Positive,2024-11-20 11:13:29.360
2188,1774,1926,Positive,2024-11-20 11:13:29.436
2654,2035,2287,Positive,2024-11-20 11:13:29.442
2452,2041,2135,Positive,2024-11-20 11:13:29.443
2431,1971,2121,Positive,2024-11-20 11:13:29.453
2630,1881,2223,Positive,2024-11-20 11:13:29.458
2224,1823,2035,Positive,2024-11-20 11:13:29.459
2712,2137,2384,Positive,2024-11-20 11:13:29.460
2150,1730,1901,Positive,2024-11-20 11:13:29.461
2620,2039,2195,Positive,2024-11-20 11:13:29.463
2466,2022,2127,Positive,2024-11-20 11:13:29.482
2448,1990,2116,Positive,2024-11-20 11:13:29.483
2613,2080,2186,Positive,2024-11-20 11:13:29.483
2298,1765,2067,Positive,2024-11-20 11:13:29.487
2739,2160,2348,Positive,2024-11-20 11:13:29.491
2255,1840,2009,Positive,2024-11-20 11:13:29.494
2756,2104,2371,Positive,2024-11-20 11:13:29.496
2143,1723,1898,Positive,2024-11-20 11:13:29.499
2729,2032,2194,Positive,2024-11-20 11:13:29.501
2416,2019,2144,Positive,2024-11-20 11:13:29.512
2410,2059,2112,Positive,2024-11-20 11:13:29.515
2526,2049,2203,Positive,2024-11-20 11:13:29.518
2288,1871,2046,Positive,2024-11-20 11:13:29.526
2781,2140,2326,Positive,2024-11-20 11:13:29.529
2171,1728,1907,Positive,2024-11-20 11:13:29.530
2696,2062,2261,Positive,2024-11-20 11:13:29.533
2417,2017,2137,Positive,2024-11-20 11:13:29.534
2415,2015,2124,Positive,2024-11-20 11:13:29.540
2573,2017,2169,Positive,2024-11-20 11:13:29.542
2295,1909,2097,Positive,2024-11-20 11:13:29.543
2799,2073,2355,Positive,2024-11-20 11:13:29.546
2281,1856,2058,Positive,2024-11-20 11:13:29.548
2797,2135,2328,Positive,2024-11-20 11:13:29.550
2125,1716,1902,Positive,2024-11-20 11:13:29.552
2630,1984,2245,Positive,2024-11-20 11:13:29.556
2410,2006,2138,Positive,2024-11-20 11:13:29.559
2480,2023,2122,Positive,2024-11-20 11:13:29.562
2530,2033,2173,Positive,2024-11-20 11:13:29.564
2314,1906,2093,Positive,2024-11-20 11:13:29.566
2826,2114,2320,Positive,2024-11-20 11:13:29.568
2128,1759,1904,Positive,2024-11-20 11:13:29.637
2747,2071,2315,Positive,2024-11-20 11:13:29.682
2452,2003,2144,Positive,2024-11-20 11:13:29.696
2442,2023,2132,Positive,2024-11-20 11:13:29.781
2512,2032,2144,Positive,2024-11-20 11:13:29.785
2352,1951,2112,Positive,2024-11-20 11:13:29.797
2507,2022,2151,Positive,2024-11-20 11:13:29.810
2359,1962,2129,Positive,2024-11-20 11:13:29.812
2828,2093,2318,Positive,2024-11-20 11:13:29.815
2142,1762,1937,Positive,2024-11-20 11:13:29.834
2781,2093,2317,Positive,2024-11-20 11:13:29.857
2416,1964,2125,Positive,2024-11-20 11:13:29.859
2460,2013,2123,Positive,2024-11-20 11:13:29.861
2449,2038,2142,Positive,2024-11-20 11:13:29.863
2375,1949,2111,Positive,2024-11-20 11:13:29.865
2731,2062,2280,Positive,2024-11-20 11:13:29.866
2224,1797,1964,Positive,2024-11-20 11:13:29.867
2786,2105,2351,Positive,2024-11-20 11:13:29.869
2318,1888,2032,Positive,2024-11-20 11:13:29.878
2581,2028,2118,Positive,2024-11-20 11:13:29.882
2386,2008,2122,Positive,2024-11-20 11:13:29.884
2509,2012,2113,Positive,2024-11-20 11:13:29.885
2474,2026,2134,Positive,2024-11-20 11:13:29.887
2401,2009,2095,Positive,2024-11-20 11:13:29.889
2732,2082,2250,Positive,2024-11-20 11:13:29.892
2176,1776,1968,Positive,2024-11-20 11:13:29.894
2793,2210,2352,Positive,2024-11-20 11:13:29.895
2224,1813,1959,Positive,2024-11-20 11:13:29.896
2651,1988,2153,Positive,2024-11-20 11:13:29.898
2462,2010,2145,Positive,2024-11-20 11:13:29.899
2403,2017,2095,Positive,2024-11-20 11:13:29.900
2725,2056,2223,Positive,2024-11-20 11:13:29.902
2212,1782,1968,Positive,2024-11-20 11:13:29.903
2806,2121,2349,Positive,2024-11-20 11:13:29.905
2150,1731,1913,Positive,2024-11-20 11:13:29.907
2525,2045,2169,Positive,2024-11-20 11:13:29.908
2242,1808,1981,Positive,2024-11-20 11:13:29.909
2530,2015,2147,Positive,2024-11-20 11:13:29.910
2439,2022,2128,Positive,2024-11-20 11:13:29.911
2429,2008,2109,Positive,2024-11-20 11:13:29.913
2659,2111,2210,Positive,2024-11-20 11:13:29.914
2227,1791,1965,Positive,2024-11-20 11:13:29.938
2769,2100,2369,Positive,2024-11-20 11:13:29.942
2141,1733,1907,Positive,2024-11-20 11:13:29.943
2572,2031,2217,Positive,2024-11-20 11:13:29.944
2440,2006,2134,Positive,2024-11-20 11:13:30.001
2380,1903,2114,Positive,2024-11-20 11:13:30.002
2594,2057,2204,Positive,2024-11-20 11:13:30.005
2265,1862,2023,Positive,2024-11-20 11:13:30.006
2776,2099,2349,Positive,2024-11-20 11:13:30.008
2129,1735,1897,Positive,2024-11-20 11:13:30.009
2670,2041,2195,Positive,2024-11-20 11:13:30.118
2109,1759,1940,Positive,2024-11-20 11:13:30.120
2575,2042,2168,Positive,2024-11-20 11:13:30.122
2444,1965,2124,Positive,2024-11-20 11:13:30.127
2508,1989,2113,Positive,2024-11-20 11:13:30.178
2610,2078,2183,Positive,2024-11-20 11:13:30.181
2227,1840,2012,Positive,2024-11-20 11:13:30.182
2752,2119,2332,Positive,2024-11-20 11:13:30.184
2150,1734,1899,Positive,2024-11-20 11:13:30.186
2628,2048,2204,Positive,2024-11-20 11:13:30.188
2372,2022,2134,Positive,2024-11-20 11:13:30.191
2459,1991,2127,Positive,2024-11-20 11:13:30.332
2629,2053,2188,Positive,2024-11-20 11:13:30.334
2278,1867,2053,Positive,2024-11-20 11:13:30.407
2808,2037,2324,Positive,2024-11-20 11:13:30.408
2151,1744,1907,Positive,2024-11-20 11:13:30.410
2822,2125,2390,Positive,2024-11-20 11:13:30.411
2159,1723,1887,Positive,2024-11-20 11:13:30.448
2724,2061,2265,Positive,2024-11-20 11:13:30.450
2454,2027,2144,Positive,2024-11-20 11:13:30.458
2406,1999,2109,Positive,2024-11-20 11:13:30.461
2598,2056,2162,Positive,2024-11-20 11:13:30.462
2319,1903,2076,Positive,2024-11-20 11:13:30.464
2808,1998,2333,Positive,2024-11-20 11:13:30.464
2096,1731,1904,Positive,2024-11-20 11:13:30.466
2738,2075,2329,Positive,2024-11-20 11:13:30.480
2413,2034,2144,Positive,2024-11-20 11:13:30.481
2387,1993,2113,Positive,2024-11-20 11:13:30.484
2565,2026,2168,Positive,2024-11-20 11:13:30.489
2341,1936,2096,Positive,2024-11-20 11:13:30.491
2846,2111,2306,Positive,2024-11-20 11:13:30.615
2320,1924,2112,Positive,2024-11-20 11:13:30.658
2773,2063,2312,Positive,2024-11-20 11:13:30.660
2180,1753,1930,Positive,2024-11-20 11:13:30.663
2741,2067,2274,Positive,2024-11-20 11:13:30.665
2423,1994,2108,Positive,2024-11-20 11:13:30.666
2482,2002,2142,Positive,2024-11-20 11:13:30.667
2441,2023,2149,Positive,2024-11-20 11:13:30.668
2356,1983,2118,Positive,2024-11-20 11:13:30.720
2821,2083,2304,Positive,2024-11-20 11:13:30.736
2183,1778,1956,Positive,2024-11-20 11:13:30.745
2805,2029,2319,Positive,2024-11-20 11:13:30.761
2345,1910,2054,Positive,2024-11-20 11:13:31.031
2475,1993,2137,Positive,2024-11-20 11:13:31.033
2431,2050,2137,Positive,2024-11-20 11:13:31.035
2411,1979,2093,Positive,2024-11-20 11:13:31.091
2491,2019,2146,Positive,2024-11-20 11:13:31.097
2380,1983,2159,Positive,2024-11-20 11:13:31.099
2795,2086,2254,Positive,2024-11-20 11:13:31.102
2219,1795,1963,Positive,2024-11-20 11:13:31.107
2804,2115,2339,Positive,2024-11-20 11:13:31.213
2285,1841,1982,Positive,2024-11-20 11:13:31.215
2472,2008,2142,Positive,2024-11-20 11:13:31.217
2417,1992,2157,Positive,2024-11-20 11:13:31.218
2398,1981,2143,Positive,2024-11-20 11:13:31.219
2723,2059,2166,Positive,2024-11-20 11:13:31.221
2246,1817,1977,Positive,2024-11-20 11:13:31.223
2750,2109,2351,Positive,2024-11-20 11:13:31.225
2174,1741,1906,Positive,2024-11-20 11:13:31.226
2469,2006,2157,Positive,2024-11-20 11:13:31.228
2391,2023,2142,Positive,2024-11-20 11:13:31.228
2427,2010,2120,Positive,2024-11-20 11:13:31.230
2416,2012,2139,Positive,2024-11-20 11:13:31.233
2445,1995,2092,Positive,2024-11-20 11:13:31.234
2688,2054,2235,Positive,2024-11-20 11:13:31.238
2218,1815,1936,Positive,2024-11-20 11:13:31.240
2704,2138,2378,Positive,2024-11-20 11:13:31.242
2192,1780,1937,Positive,2024-11-20 11:13:31.243
2506,1973,2167,Positive,2024-11-20 11:13:31.245
2473,2007,2139,Positive,2024-11-20 11:13:31.245
2411,1991,2117,Positive,2024-11-20 11:13:31.247
2630,2070,2214,Positive,2024-11-20 11:13:31.248
2243,1842,2015,Positive,2024-11-20 11:13:31.249
2751,2101,2380,Positive,2024-11-20 11:13:31.258
2143,1733,1901,Positive,2024-11-20 11:13:31.260
2543,2159,2209,Positive,2024-11-20 11:13:31.262
2414,2030,2297,Positive,2024-11-20 11:13:31.382
2578,2004,2191,Positive,2024-11-20 11:13:31.385
2429,2020,2139,Positive,2024-11-20 11:13:31.386
2384,1986,2115,Positive,2024-11-20 11:13:32.345
2619,2039,2200,Positive,2024-11-20 11:13:32.346
2261,1837,2012,Positive,2024-11-20 11:13:32.348
2765,2130,2384,Positive,2024-11-20 11:13:32.350
2138,1738,1909,Positive,2024-11-20 11:13:32.352
2575,2039,2198,Positive,2024-11-20 11:13:32.356
2429,1999,2133,Positive,2024-11-20 11:13:32.357
2445,1971,2130,Positive,2024-11-20 11:13:32.361
2694,2042,2191,Positive,2024-11-20 11:13:32.362
2251,1851,2047,Positive,2024-11-20 11:13:32.364
2801,2120,2336,Positive,2024-11-20 11:13:32.365
2105,1749,1913,Positive,2024-11-20 11:13:32.367
2675,2050,2273,Positive,2024-11-20 11:13:32.499
2122,1740,1898,Positive,2024-11-20 11:13:32.501
2719,2068,2218,Positive,2024-11-20 11:13:32.503
2446,2029,2143,Positive,2024-11-20 11:13:32.504
2400,2011,2117,Positive,2024-11-20 11:13:32.505
2786,2042,2169,Positive,2024-11-20 11:13:32.506
2267,1882,2069,Positive,2024-11-20 11:13:32.507
2774,2092,2373,Positive,2024-11-20 11:13:32.507
2173,1749,1898,Positive,2024-11-20 11:13:32.509
2719,2074,2283,Positive,2024-11-20 11:13:32.510
2491,2025,2109,Positive,2024-11-20 11:13:32.511
2443,2000,2102,Positive,2024-11-20 11:13:32.512
2715,2033,2159,Positive,2024-11-20 11:13:32.513
2368,1925,2090,Positive,2024-11-20 11:13:32.514
2718,2087,2304,Positive,2024-11-20 11:13:32.514
2141,1719,1907,Positive,2024-11-20 11:13:32.515
2783,2106,2320,Positive,2024-11-20 11:13:32.516
2177,1742,1928,Positive,2024-11-20 11:13:32.516
2797,2106,2294,Positive,2024-11-20 11:13:32.517
2311,2003,2137,Positive,2024-11-20 11:13:32.518
2385,2011,2113,Positive,2024-11-20 11:13:32.518
2513,2003,2147,Positive,2024-11-20 11:13:32.520
2378,1986,2151,Positive,2024-11-20 11:13:32.520
2789,2180,2338,Positive,2024-11-20 11:13:32.520
2193,1776,1947,Positive,2024-11-20 11:13:32.521
2794,2139,2336,Positive,2024-11-20 11:13:32.523
2342,1925,2080,Positive,2024-11-20 11:13:32.532
2486,2033,2125,Positive,2024-11-20 11:13:32.536
2437,2001,2150,Positive,2024-11-20 11:13:32.548
2363,1974,2127,Positive,2024-11-20 11:13:32.562
2813,2092,2225,Positive,2024-11-20 11:13:32.564
2217,1807,1977,Positive,2024-11-20 11:13:32.565
2852,2085,2326,Positive,2024-11-20 11:13:32.567
2187,1776,1949,Positive,2024-11-20 11:13:32.569
2796,2153,2316,Positive,2024-11-20 11:13:32.598
2346,1929,2064,Positive,2024-11-20 11:13:32.601
2476,2026,2130,Positive,2024-11-20 11:13:32.602
2430,2105,2129,Positive,2024-11-20 11:13:32.616
2368,1969,2121,Positive,2024-11-20 11:13:32.625
2734,2087,2260,Positive,2024-11-20 11:13:32.655
2166,1811,1963,Positive,2024-11-20 11:13:32.666
2765,2138,2384,Positive,2024-11-20 11:13:32.675
2258,1821,1974,Positive,2024-11-20 11:13:32.677
2464,1998,2156,Positive,2024-11-20 11:13:32.686
2419,2022,2134,Positive,2024-11-20 11:13:32.829
2419,1999,2085,Positive,2024-11-20 11:13:32.882
2680,2113,2239,Positive,2024-11-20 11:13:32.892
2392,2006,2102,Positive,2024-11-20 11:13:32.907
2735,2075,2241,Positive,2024-11-20 11:13:32.910
2136,1765,2038,Positive,2024-11-20 11:13:32.914
2753,2122,2383,Positive,2024-11-20 11:13:32.925
2234,1811,1959,Positive,2024-11-20 11:13:32.934
2486,2015,2164,Positive,2024-11-20 11:13:32.988
2430,2014,2155,Positive,2024-11-20 11:13:32.991
2401,1994,2114,Positive,2024-11-20 11:13:32.993
2642,2061,2217,Positive,2024-11-20 11:13:32.995
2241,1803,1951,Positive,2024-11-20 11:13:33.001
2776,2098,2353,Positive,2024-11-20 11:13:33.247
2144,1738,1911,Positive,2024-11-20 11:13:33.419
2581,2010,2176,Positive,2024-11-20 11:13:33.420
2452,2016,2149,Positive,2024-11-20 11:13:33.422
2401,1985,2120,Positive,2024-11-20 11:13:33.423
2463,2036,2121,Positive,2024-11-20 11:13:33.424
2428,1992,2109,Positive,2024-11-20 11:13:33.425
2671,2066,2205,Positive,2024-11-20 11:13:33.427
2231,1806,1933,Positive,2024-11-20 11:13:33.428
2738,2122,2206,Positive,2024-11-20 11:13:33.446
2149,1719,1899,Positive,2024-11-20 11:13:33.448
2583,1996,2199,Positive,2024-11-20 11:13:33.449
2451,2006,2129,Positive,2024-11-20 11:13:33.450
2461,1996,2125,Positive,2024-11-20 11:13:33.455
2682,2052,2183,Positive,2024-11-20 11:13:33.457
2247,1842,2023,Positive,2024-11-20 11:13:33.467
2814,2117,2312,Positive,2024-11-20 11:13:33.471
2158,1734,1907,Positive,2024-11-20 11:13:33.480
2624,2028,2238,Positive,2024-11-20 11:13:33.492
2462,2020,2136,Positive,2024-11-20 11:13:33.510
2578,2025,2102,Positive,2024-11-20 11:13:33.545
2426,2009,2119,Positive,2024-11-20 11:13:33.551
2435,1991,2102,Positive,2024-11-20 11:13:33.553
2592,2014,2143,Positive,2024-11-20 11:13:33.558
2253,1840,2045,Positive,2024-11-20 11:13:33.563
2828,2107,2313,Positive,2024-11-20 11:13:33.566
2133,1729,1905,Positive,2024-11-20 11:13:33.567
2650,2065,2255,Positive,2024-11-20 11:13:33.569
2405,1955,2145,Positive,2024-11-20 11:13:33.575
2452,2011,2113,Positive,2024-11-20 11:13:33.577
2613,2039,2129,Positive,2024-11-20 11:13:33.579
2293,1904,2081,Positive,2024-11-20 11:13:33.581
2825,2095,2311,Positive,2024-11-20 11:13:33.586
2142,1743,1931,Positive,2024-11-20 11:13:33.589
2760,2075,2292,Positive,2024-11-20 11:13:33.591
2407,2031,2131,Positive,2024-11-20 11:13:33.594
2610,2044,2214,Positive,2024-11-20 11:13:33.597
2456,2028,2143,Positive,2024-11-20 11:13:33.602
2393,2000,2101,Positive,2024-11-20 11:13:33.606
2557,2074,2155,Positive,2024-11-20 11:13:33.608
2331,1899,2080,Positive,2024-11-20 11:13:33.610
2794,2137,2307,Positive,2024-11-20 11:13:33.613
2165,1755,1927,Positive,2024-11-20 11:13:33.615
2755,2073,2289,Positive,2024-11-20 11:13:33.616
2393,1985,2123,Positive,2024-11-20 11:13:33.618
2419,1953,2113,Positive,2024-11-20 11:13:33.620
2538,2034,2129,Positive,2024-11-20 11:13:33.625
2330,1908,2112,Positive,2024-11-20 11:13:33.627
2792,2090,2290,Positive,2024-11-20 11:13:33.629
2178,1776,1930,Positive,2024-11-20 11:13:33.630
2804,2075,2306,Positive,2024-11-20 11:13:33.631
2158,1761,1934,Positive,2024-11-20 11:13:33.634
2747,2093,2277,Positive,2024-11-20 11:13:33.636
2375,1954,2113,Positive,2024-11-20 11:13:33.639
2429,1989,2112,Positive,2024-11-20 11:13:33.640
2472,2031,2143,Positive,2024-11-20 11:13:33.641
2359,1950,2128,Positive,2024-11-20 11:13:33.644
2837,2105,2280,Positive,2024-11-20 11:13:33.646
2167,1785,1958,Positive,2024-11-20 11:13:33.646
2796,2114,2340,Positive,2024-11-20 11:13:33.648
2304,1871,1999,Positive,2024-11-20 11:13:33.650
2478,2011,2153,Positive,2024-11-20 11:13:33.651
2448,2028,2123,Positive,2024-11-20 11:13:33.653
2437,2001,2102,Positive,2024-11-20 11:13:33.655
2700,2078,2242,Positive,2024-11-20 11:13:33.657
2219,1795,1954,Positive,2024-11-20 11:13:33.659
2778,2084,2279,Positive,2024-11-20 11:13:33.662
2183,1803,1965,Positive,2024-11-20 11:13:33.719
2694,2111,2583,Positive,2024-11-20 11:13:33.724
2283,1827,1969,Positive,2024-11-20 11:13:33.835
2452,2064,2118,Positive,2024-11-20 11:13:33.836
2436,2049,2133,Positive,2024-11-20 11:13:33.838
2453,2008,2096,Positive,2024-11-20 11:13:33.840
2717,2063,2234,Positive,2024-11-20 11:13:33.984
2205,1769,1933,Positive,2024-11-20 11:13:33.988
2735,2147,2370,Positive,2024-11-20 11:13:33.990
2192,1741,1965,Positive,2024-11-20 11:13:33.991
2524,2018,2171,Positive,2024-11-20 11:13:33.993
2432,2011,2152,Positive,2024-11-20 11:13:33.994
2389,2044,2118,Positive,2024-11-20 11:13:33.995
2610,2015,2190,Positive,2024-11-20 11:13:33.997
2380,1999,2111,Positive,2024-11-20 11:13:33.998
2711,2053,2221,Positive,2024-11-20 11:13:34.032
2207,1791,1968,Positive,2024-11-20 11:13:34.033
2778,2109,2351,Positive,2024-11-20 11:13:34.034
2153,1744,1904,Positive,2024-11-20 11:13:34.037
2549,2021,2165,Positive,2024-11-20 11:13:34.039
2461,2012,2129,Positive,2024-11-20 11:13:34.040
2450,1978,2114,Positive,2024-11-20 11:13:34.041
2622,2035,2184,Positive,2024-11-20 11:13:34.077
2247,1822,1988,Positive,2024-11-20 11:13:34.080
2785,2110,2319,Positive,2024-11-20 11:13:34.082
2138,1728,1899,Positive,2024-11-20 11:13:34.084
2624,2017,2173,Positive,2024-11-20 11:13:34.085
2455,2016,2121,Positive,2024-11-20 11:13:34.086
2342,1976,2118,Positive,2024-11-20 11:13:34.138
2609,2052,2189,Positive,2024-11-20 11:13:34.214
2408,1974,2125,Positive,2024-11-20 11:13:34.216
2595,2061,2200,Positive,2024-11-20 11:13:34.218
2259,1834,2000,Positive,2024-11-20 11:13:34.219
2815,2103,2337,Positive,2024-11-20 11:13:34.220
2130,1718,1894,Positive,2024-11-20 11:13:34.223
2591,2023,2207,Positive,2024-11-20 11:13:34.340
2410,2010,2146,Positive,2024-11-20 11:13:34.341
2465,1950,2112,Positive,2024-11-20 11:13:34.343
2590,2049,2189,Positive,2024-11-20 11:13:34.344
2287,1859,2019,Positive,2024-11-20 11:13:34.345
2800,2107,2326,Positive,2024-11-20 11:13:34.346
2133,1726,1902,Positive,2024-11-20 11:13:34.347
2673,2029,2232,Positive,2024-11-20 11:13:34.348
2470,2023,2146,Positive,2024-11-20 11:13:34.352
