Differential1,Differential2,Differential3,Local_Timestamp
2229,1862,2019,2024-11-03 21:42:12.538
2087,1806,1840,2024-11-03 21:42:12.539
2668,2052,2479,2024-11-03 21:42:12.540
2499,2064,2607,2024-11-03 21:42:12.657
2127,1714,1940,2024-11-03 21:42:12.661
2386,1982,2170,2024-11-03 21:42:12.662
2681,2083,2560,2024-11-03 21:42:12.717
2617,1986,2084,2024-11-03 21:42:12.718
2501,1792,2144,2024-11-03 21:42:12.719
2480,1815,1937,2024-11-03 21:42:12.720
2403,1808,2591,2024-11-03 21:42:12.722
2548,2359,2491,2024-11-03 21:42:12.723
2343,1812,2047,2024-11-03 21:42:12.723
2225,1773,2123,2024-11-03 21:42:12.837
2656,2033,1991,2024-11-03 21:42:12.838
2748,2342,2475,2024-11-03 21:42:12.839
2123,1735,1955,2024-11-03 21:42:12.841
2223,1903,1934,2024-11-03 21:42:12.842
2777,1664,2584,2024-11-03 21:42:12.843
2560,2278,2714,2024-11-03 21:42:12.844
2247,1704,1867,2024-11-03 21:42:12.845
2063,1786,2000,2024-11-03 21:42:12.846
2586,2204,2304,2024-11-03 21:42:12.847
2699,1819,2691,2024-11-03 21:42:12.848
2370,1842,1967,2024-11-03 21:42:13.018
2309,1744,1810,2024-11-03 21:42:13.020
2588,2020,2299,2024-11-03 21:42:13.023
2754,2254,2268,2024-11-03 21:42:13.025
2352,1840,2074,2024-11-03 21:42:13.026
2276,1779,1889,2024-11-03 21:42:13.027
2767,1951,2616,2024-11-03 21:42:13.028
2584,2304,2443,2024-11-03 21:42:13.029
2622,1896,2298,2024-11-03 21:42:13.030
2282,1779,1849,2024-11-03 21:42:13.031
2164,1588,1925,2024-11-03 21:42:13.137
2576,2385,2269,2024-11-03 21:42:13.198
2230,1766,1909,2024-11-03 21:42:13.200
2220,1819,1926,2024-11-03 21:42:13.202
2560,2403,2628,2024-11-03 21:42:13.203
2617,2612,2644,2024-11-03 21:42:13.205
2403,2060,2251,2024-11-03 21:42:13.207
2243,1727,1921,2024-11-03 21:42:13.207
2405,2090,1948,2024-11-03 21:42:13.208
2657,1952,2504,2024-11-03 21:42:13.209
2347,2008,1863,2024-11-03 21:42:13.317
2273,1715,1901,2024-11-03 21:42:13.318
2623,2049,2510,2024-11-03 21:42:13.320
2725,1872,2135,2024-11-03 21:42:13.322
2489,1962,2256,2024-11-03 21:42:13.379
2284,1747,1997,2024-11-03 21:42:13.382
2385,1989,2271,2024-11-03 21:42:13.386
2271,2159,2673,2024-11-03 21:42:13.389
2710,2137,2002,2024-11-03 21:42:13.391
2075,1729,1871,2024-11-03 21:42:13.393
2436,2128,1886,2024-11-03 21:42:13.497
2447,2027,2223,2024-11-03 21:42:13.558
2325,1735,2064,2024-11-03 21:42:13.560
2226,1776,2112,2024-11-03 21:42:13.563
2820,1980,2100,2024-11-03 21:42:13.564
2729,1851,2099,2024-11-03 21:42:13.566
2683,1900,2146,2024-11-03 21:42:13.567
2197,1827,2086,2024-11-03 21:42:13.568
2284,1838,1954,2024-11-03 21:42:13.569
2532,2036,2235,2024-11-03 21:42:13.571
2641,1979,2029,2024-11-03 21:42:13.572
2195,1756,1910,2024-11-03 21:42:13.677
2381,2055,1965,2024-11-03 21:42:13.679
2697,2267,2335,2024-11-03 21:42:13.680
2530,2108,2187,2024-11-03 21:42:13.681
2151,1705,2065,2024-11-03 21:42:13.682
2528,1834,2089,2024-11-03 21:42:13.683
2639,2196,2471,2024-11-03 21:42:13.684
2803,1984,2109,2024-11-03 21:42:13.685
2255,1834,1925,2024-11-03 21:42:13.737
2391,1905,2026,2024-11-03 21:42:13.799
2503,2457,2307,2024-11-03 21:42:13.858
2181,2291,2184,2024-11-03 21:42:13.862
2203,1917,1936,2024-11-03 21:42:13.864
2612,1935,2261,2024-11-03 21:42:13.866
2689,2506,2342,2024-11-03 21:42:13.867
2822,2043,2482,2024-11-03 21:42:13.868
2174,1643,2106,2024-11-03 21:42:13.870
2199,2060,1979,2024-11-03 21:42:13.871
2652,2279,2656,2024-11-03 21:42:13.874
2648,2281,2480,2024-11-03 21:42:13.874
2357,1707,1844,2024-11-03 21:42:14.039
2287,1729,1851,2024-11-03 21:42:14.040
2572,1953,2350,2024-11-03 21:42:14.044
2627,1950,2132,2024-11-03 21:42:14.046
2208,1647,1933,2024-11-03 21:42:14.047
2266,2128,2076,2024-11-03 21:42:14.048
2692,2530,2561,2024-11-03 21:42:14.051
2806,2069,2406,2024-11-03 21:42:14.051
2203,1881,1979,2024-11-03 21:42:14.053
2227,1969,1942,2024-11-03 21:42:14.054
2560,2130,2248,2024-11-03 21:42:14.217
2521,2039,2162,2024-11-03 21:42:14.220
2368,1838,1855,2024-11-03 21:42:14.221
2200,2026,1823,2024-11-03 21:42:14.223
2807,2184,2377,2024-11-03 21:42:14.223
2598,2245,2028,2024-11-03 21:42:14.225
2226,1934,1872,2024-11-03 21:42:14.226
2286,2119,1948,2024-11-03 21:42:14.227
2576,2433,2484,2024-11-03 21:42:14.229
2601,1971,2185,2024-11-03 21:42:14.230
2256,1948,2112,2024-11-03 21:42:14.231
2331,1891,2004,2024-11-03 21:42:14.338
2560,2046,2408,2024-11-03 21:42:14.339
2327,2542,2015,2024-11-03 21:42:14.397
2295,1630,1949,2024-11-03 21:42:14.398
2251,1872,1968,2024-11-03 21:42:14.399
2641,2198,2305,2024-11-03 21:42:14.400
2608,1804,2367,2024-11-03 21:42:14.401
2214,1631,1941,2024-11-03 21:42:14.402
2306,1803,1989,2024-11-03 21:42:14.403
2474,2415,2640,2024-11-03 21:42:14.404
2575,2182,2465,2024-11-03 21:42:14.517
2240,1761,1778,2024-11-03 21:42:14.518
2321,1949,2178,2024-11-03 21:42:14.519
2643,2322,2744,2024-11-03 21:42:14.520
2662,2339,2099,2024-11-03 21:42:14.578
2258,1898,1995,2024-11-03 21:42:14.579
2042,1825,1975,2024-11-03 21:42:14.581
2560,2234,2257,2024-11-03 21:42:14.582
2672,2262,2186,2024-11-03 21:42:14.583
2624,2210,2314,2024-11-03 21:42:14.584
2344,1904,2083,2024-11-03 21:42:14.699
2434,2046,2596,2024-11-03 21:42:14.702
2578,2015,2338,2024-11-03 21:42:14.705
2256,1747,2003,2024-11-03 21:42:14.706
2401,1711,2281,2024-11-03 21:42:14.708
2584,2059,2301,2024-11-03 21:42:14.712
2511,2204,2491,2024-11-03 21:42:14.713
2301,2098,1865,2024-11-03 21:42:14.817
2342,1936,2094,2024-11-03 21:42:14.819
2197,1922,2042,2024-11-03 21:42:14.821
2736,2343,2384,2024-11-03 21:42:14.879
2329,1792,2032,2024-11-03 21:42:14.880
2242,1762,2091,2024-11-03 21:42:14.881
2726,2248,1912,2024-11-03 21:42:14.883
2988,2088,2490,2024-11-03 21:42:14.884
2332,1751,1976,2024-11-03 21:42:14.885
2252,1834,2038,2024-11-03 21:42:14.887
2674,2418,2162,2024-11-03 21:42:14.887
2456,2340,2490,2024-11-03 21:42:14.889
2596,1955,1901,2024-11-03 21:42:14.937
2351,1753,1907,2024-11-03 21:42:14.938
2407,1837,1895,2024-11-03 21:42:15.057
2692,2114,2530,2024-11-03 21:42:15.061
2258,2063,2021,2024-11-03 21:42:15.063
2095,1958,2160,2024-11-03 21:42:15.064
2466,1891,1894,2024-11-03 21:42:15.065
2649,1653,2633,2024-11-03 21:42:15.118
2373,2154,1813,2024-11-03 21:42:15.118
2348,1727,1866,2024-11-03 21:42:15.120
2273,1970,2045,2024-11-03 21:42:15.121
2620,1958,2536,2024-11-03 21:42:15.123
2745,2269,2382,2024-11-03 21:42:15.238
2231,1845,2027,2024-11-03 21:42:15.240
2656,1768,2142,2024-11-03 21:42:15.242
2597,2080,2688,2024-11-03 21:42:15.243
2708,2062,2149,2024-11-03 21:42:15.244
2168,1463,1815,2024-11-03 21:42:15.246
2364,2077,2110,2024-11-03 21:42:15.247
2468,2380,2530,2024-11-03 21:42:15.248
2876,1846,2882,2024-11-03 21:42:15.249
2195,1678,1967,2024-11-03 21:42:15.251
2367,2032,2120,2024-11-03 21:42:15.358
2686,2068,2366,2024-11-03 21:42:15.418
2535,1724,2074,2024-11-03 21:42:15.421
2268,1791,1994,2024-11-03 21:42:15.423
2349,1876,2066,2024-11-03 21:42:15.425
2637,2167,2271,2024-11-03 21:42:15.427
2561,1851,2083,2024-11-03 21:42:15.428
2115,1740,1931,2024-11-03 21:42:15.430
2239,1941,2154,2024-11-03 21:42:15.431
2560,2147,2325,2024-11-03 21:42:15.432
2600,2259,2340,2024-11-03 21:42:15.537
2254,1754,2158,2024-11-03 21:42:15.538
2480,1962,1940,2024-11-03 21:42:15.540
2639,1976,2158,2024-11-03 21:42:15.541
2745,1862,2208,2024-11-03 21:42:15.597
2097,1707,2074,2024-11-03 21:42:15.599
2446,1758,2320,2024-11-03 21:42:15.600
2542,2356,2157,2024-11-03 21:42:15.602
2658,2192,2508,2024-11-03 21:42:15.603
2353,1769,1939,2024-11-03 21:42:15.605
2267,1789,1908,2024-11-03 21:42:15.606
2698,2366,2451,2024-11-03 21:42:15.717
2466,2104,2198,2024-11-03 21:42:15.718
2235,1810,1879,2024-11-03 21:42:15.720
2515,1821,2076,2024-11-03 21:42:15.721
2618,2140,2170,2024-11-03 21:42:15.721
2643,2091,2402,2024-11-03 21:42:15.780
2138,1779,1961,2024-11-03 21:42:15.783
2412,1938,2014,2024-11-03 21:42:15.785
2509,2296,2625,2024-11-03 21:42:15.788
2762,2388,2212,2024-11-03 21:42:15.789
2250,1663,1954,2024-11-03 21:42:15.898
2494,1788,1911,2024-11-03 21:42:15.957
2604,2391,2195,2024-11-03 21:42:15.958
2730,2456,1987,2024-11-03 21:42:15.959
1958,1989,1860,2024-11-03 21:42:15.961
2218,1961,2097,2024-11-03 21:42:16.018
2457,2259,1994,2024-11-03 21:42:16.020
2608,2141,1936,2024-11-03 21:42:16.021
2185,1932,1991,2024-11-03 21:42:16.078
2250,1867,1968,2024-11-03 21:42:16.079
2512,2501,2423,2024-11-03 21:42:16.081
2688,2188,2124,2024-11-03 21:42:16.082
2192,1616,1733,2024-11-03 21:42:16.083
2351,1896,2047,2024-11-03 21:42:16.084
2745,2057,2573,2024-11-03 21:42:16.085
2628,2038,2295,2024-11-03 21:42:16.087
2155,1936,1986,2024-11-03 21:42:16.087
2327,1928,1777,2024-11-03 21:42:16.088
2630,1891,2779,2024-11-03 21:42:16.089
2524,1850,2647,2024-11-03 21:42:16.090
2406,1937,1813,2024-11-03 21:42:16.258
2368,1942,2018,2024-11-03 21:42:16.259
2607,2114,2480,2024-11-03 21:42:16.260
2654,1980,2106,2024-11-03 21:42:16.261
2107,1860,2009,2024-11-03 21:42:16.264
2496,1855,2247,2024-11-03 21:42:16.265
2820,2098,2605,2024-11-03 21:42:16.266
2895,1975,2355,2024-11-03 21:42:16.266
2175,1754,2037,2024-11-03 21:42:16.267
2288,1535,2348,2024-11-03 21:42:16.268
2622,1832,2399,2024-11-03 21:42:16.268
2494,2060,2748,2024-11-03 21:42:16.438
2320,1823,1995,2024-11-03 21:42:16.498
2402,1705,2024,2024-11-03 21:42:16.500
2575,2283,2319,2024-11-03 21:42:16.501
2737,2079,2723,2024-11-03 21:42:16.502
2496,1912,1965,2024-11-03 21:42:16.503
2259,1645,2112,2024-11-03 21:42:16.505
3072,1554,2591,2024-11-03 21:42:16.507
2638,2401,2530,2024-11-03 21:42:16.508
2313,1951,2059,2024-11-03 21:42:16.509
2161,1840,1790,2024-11-03 21:42:16.558
2479,2169,2447,2024-11-03 21:42:16.559
2375,2267,2325,2024-11-03 21:42:16.617
2262,1655,1965,2024-11-03 21:42:16.619
2212,1623,2115,2024-11-03 21:42:16.620
3052,2078,2425,2024-11-03 21:42:16.621
2479,2320,2132,2024-11-03 21:42:16.622
2537,2086,2020,2024-11-03 21:42:16.623
2159,1631,2085,2024-11-03 21:42:16.624
2378,1809,2044,2024-11-03 21:42:16.624
2404,2028,2357,2024-11-03 21:42:16.738
2000,1882,2009,2024-11-03 21:42:16.740
2367,2001,2081,2024-11-03 21:42:16.741
2420,2243,2377,2024-11-03 21:42:16.744
2678,2083,2567,2024-11-03 21:42:16.745
2095,2060,2344,2024-11-03 21:42:16.797
2175,2016,1902,2024-11-03 21:42:16.799
2272,1677,2017,2024-11-03 21:42:16.801
2882,2434,2541,2024-11-03 21:42:16.802
2475,2282,1897,2024-11-03 21:42:16.802
2411,1854,2064,2024-11-03 21:42:16.917
2625,2119,2560,2024-11-03 21:42:16.919
2253,2339,2325,2024-11-03 21:42:16.921
2432,1960,2066,2024-11-03 21:42:16.923
2217,1936,1892,2024-11-03 21:42:16.924
2435,1962,2031,2024-11-03 21:42:16.925
2700,2473,2106,2024-11-03 21:42:16.926
2683,2048,2196,2024-11-03 21:42:16.978
2330,1728,2000,2024-11-03 21:42:16.980
2471,2127,2029,2024-11-03 21:42:16.981
2648,2432,2386,2024-11-03 21:42:16.984
2792,1771,2541,2024-11-03 21:42:17.097
2181,1897,2005,2024-11-03 21:42:17.099
2875,1754,2331,2024-11-03 21:42:17.100
2700,2173,2500,2024-11-03 21:42:17.101
2423,1972,2081,2024-11-03 21:42:17.102
2283,1794,2086,2024-11-03 21:42:17.102
2435,1791,2077,2024-11-03 21:42:17.103
2604,2545,2530,2024-11-03 21:42:17.104
2639,1798,2018,2024-11-03 21:42:17.157
2350,1733,1935,2024-11-03 21:42:17.217
2347,1970,2103,2024-11-03 21:42:17.278
2593,2044,2488,2024-11-03 21:42:17.340
2495,1907,1919,2024-11-03 21:42:17.344
2202,1876,1889,2024-11-03 21:42:17.346
2496,1915,2042,2024-11-03 21:42:17.348
2359,2247,2383,2024-11-03 21:42:17.350
2525,1963,1939,2024-11-03 21:42:17.352
2232,1683,1823,2024-11-03 21:42:17.353
2471,1957,2056,2024-11-03 21:42:17.354
2639,2196,2259,2024-11-03 21:42:17.356
2728,1692,2395,2024-11-03 21:42:17.457
2183,1656,1990,2024-11-03 21:42:17.460
2858,1695,2479,2024-11-03 21:42:17.463
2466,2347,2450,2024-11-03 21:42:17.465
2693,2026,2240,2024-11-03 21:42:17.466
2289,1834,2062,2024-11-03 21:42:17.467
2307,2132,2008,2024-11-03 21:42:17.468
2832,2238,2479,2024-11-03 21:42:17.470
2649,1796,2157,2024-11-03 21:42:17.471
2274,1754,1926,2024-11-03 21:42:17.472
2352,1947,2119,2024-11-03 21:42:17.577
2623,1842,2574,2024-11-03 21:42:17.638
2532,1903,2038,2024-11-03 21:42:17.640
2412,1743,1787,2024-11-03 21:42:17.641
2452,2171,1784,2024-11-03 21:42:17.643
2500,2347,2324,2024-11-03 21:42:17.644
2584,1986,2224,2024-11-03 21:42:17.645
2207,1661,1951,2024-11-03 21:42:17.646
2438,2061,1931,2024-11-03 21:42:17.648
2715,2238,2294,2024-11-03 21:42:17.649
2595,1809,2396,2024-11-03 21:42:17.650
2273,1843,2029,2024-11-03 21:42:17.757
2418,1887,2011,2024-11-03 21:42:17.760
2862,1872,2944,2024-11-03 21:42:17.762
2520,1973,2306,2024-11-03 21:42:17.817
2255,1896,2025,2024-11-03 21:42:17.818
2214,1890,2000,2024-11-03 21:42:17.819
2593,2048,2473,2024-11-03 21:42:17.820
2613,2493,2030,2024-11-03 21:42:17.822
2174,1664,1872,2024-11-03 21:42:17.822
2164,1876,1906,2024-11-03 21:42:17.823
2399,2065,2269,2024-11-03 21:42:17.938
2805,1900,2098,2024-11-03 21:42:17.940
2354,1845,1648,2024-11-03 21:42:17.941
2197,1890,2093,2024-11-03 21:42:17.942
2644,2598,2318,2024-11-03 21:42:17.943
2686,2580,2584,2024-11-03 21:42:17.998
2260,1963,1963,2024-11-03 21:42:17.999
2528,1845,2053,2024-11-03 21:42:18.001
2852,2487,1919,2024-11-03 21:42:18.002
2511,2101,2155,2024-11-03 21:42:18.004
1947,1920,2027,2024-11-03 21:42:18.117
2397,2050,2109,2024-11-03 21:42:18.118
2632,2029,2194,2024-11-03 21:42:18.120
2636,2051,2140,2024-11-03 21:42:18.121
2109,1725,1927,2024-11-03 21:42:18.122
2096,2000,1929,2024-11-03 21:42:18.122
2615,1835,2399,2024-11-03 21:42:18.123
2607,2338,2732,2024-11-03 21:42:18.124
2322,2021,2095,2024-11-03 21:42:18.180
2165,1777,2063,2024-11-03 21:42:18.184
2671,2306,2649,2024-11-03 21:42:18.298
2624,1792,1845,2024-11-03 21:42:18.300
2329,1898,1994,2024-11-03 21:42:18.359
2199,1853,1981,2024-11-03 21:42:18.362
2605,2132,2705,2024-11-03 21:42:18.364
2763,2207,2650,2024-11-03 21:42:18.366
2325,1734,1804,2024-11-03 21:42:18.368
2076,1814,2039,2024-11-03 21:42:18.369
2683,2175,2513,2024-11-03 21:42:18.370
2671,1952,2163,2024-11-03 21:42:18.371
2636,2052,2095,2024-11-03 21:42:18.373
2013,1858,2209,2024-11-03 21:42:18.479
2608,2255,2541,2024-11-03 21:42:18.481
2854,1901,2324,2024-11-03 21:42:18.484
2193,1842,1873,2024-11-03 21:42:18.486
2160,1872,1965,2024-11-03 21:42:18.488
2671,2046,2333,2024-11-03 21:42:18.489
2684,2540,2118,2024-11-03 21:42:18.490
2229,2158,2054,2024-11-03 21:42:18.492
2262,1727,1893,2024-11-03 21:42:18.493
2441,1790,1984,2024-11-03 21:42:18.493
2752,2205,2575,2024-11-03 21:42:18.657
2141,1783,2029,2024-11-03 21:42:18.659
2239,1930,1928,2024-11-03 21:42:18.659
2560,2094,2379,2024-11-03 21:42:18.661
2618,1655,2521,2024-11-03 21:42:18.662
2548,2224,2353,2024-11-03 21:42:18.663
2173,1791,1941,2024-11-03 21:42:18.664
2400,2194,2007,2024-11-03 21:42:18.665
2654,2062,2658,2024-11-03 21:42:18.666
2461,2107,2281,2024-11-03 21:42:18.667
2143,2027,1984,2024-11-03 21:42:18.779
2511,2140,2323,2024-11-03 21:42:18.782
2601,2069,2491,2024-11-03 21:42:18.839
2399,2024,2222,2024-11-03 21:42:18.843
2257,1763,1998,2024-11-03 21:42:18.848
2447,1918,1967,2024-11-03 21:42:18.850
2356,2243,2416,2024-11-03 21:42:18.852
2636,1798,2230,2024-11-03 21:42:18.854
2019,1936,1787,2024-11-03 21:42:18.857
2378,1834,1850,2024-11-03 21:42:18.858
2518,2341,2545,2024-11-03 21:42:18.958
2253,2170,1936,2024-11-03 21:42:18.962
2187,2116,1872,2024-11-03 21:42:18.963
2529,2160,2153,2024-11-03 21:42:18.964
2398,2481,2369,2024-11-03 21:42:18.965
2499,1905,1999,2024-11-03 21:42:19.020
2241,1857,1739,2024-11-03 21:42:19.024
2411,1923,2029,2024-11-03 21:42:19.027
2518,2038,2315,2024-11-03 21:42:19.028
2659,2261,1791,2024-11-03 21:42:19.031
2480,1518,1755,2024-11-03 21:42:19.032
2401,1923,2143,2024-11-03 21:42:19.139
2507,2154,2522,2024-11-03 21:42:19.140
2343,2176,2228,2024-11-03 21:42:19.142
2097,1726,1968,2024-11-03 21:42:19.143
2350,2014,2102,2024-11-03 21:42:19.144
2624,2485,2440,2024-11-03 21:42:19.146
2761,2272,2802,2024-11-03 21:42:19.198
2234,1722,1924,2024-11-03 21:42:19.201
2413,1902,2064,2024-11-03 21:42:19.203
2481,2222,2609,2024-11-03 21:42:19.204
2657,2586,2734,2024-11-03 21:42:19.380
2173,1839,1968,2024-11-03 21:42:19.438
2410,2022,2307,2024-11-03 21:42:19.439
2560,2326,2698,2024-11-03 21:42:19.441
2750,2281,2161,2024-11-03 21:42:19.445
2039,1888,1931,2024-11-03 21:42:19.446
2362,1921,2032,2024-11-03 21:42:19.448
2703,1973,2166,2024-11-03 21:42:19.449
2475,2199,1989,2024-11-03 21:42:19.450
2211,1800,2027,2024-11-03 21:42:19.451
2225,1868,1930,2024-11-03 21:42:19.498
2607,1935,2309,2024-11-03 21:42:19.500
2666,2080,1947,2024-11-03 21:42:19.502
2171,1957,1936,2024-11-03 21:42:19.505
2285,1845,1684,2024-11-03 21:42:19.507
2525,2069,2642,2024-11-03 21:42:19.508
3014,2280,2275,2024-11-03 21:42:19.510
2336,1874,1851,2024-11-03 21:42:19.511
2370,1748,1734,2024-11-03 21:42:19.512
2572,2030,2372,2024-11-03 21:42:19.514
2448,2105,2738,2024-11-03 21:42:19.679
2284,1883,1830,2024-11-03 21:42:19.681
2335,2057,2071,2024-11-03 21:42:19.682
2696,2578,2307,2024-11-03 21:42:19.683
2701,2151,2565,2024-11-03 21:42:19.684
2331,1665,1938,2024-11-03 21:42:19.687
2203,1878,2155,2024-11-03 21:42:19.688
2528,2265,2720,2024-11-03 21:42:19.689
2723,2393,2711,2024-11-03 21:42:19.690
2320,2042,1952,2024-11-03 21:42:19.691
2235,1840,1758,2024-11-03 21:42:19.693
2426,2109,2181,2024-11-03 21:42:19.858
2606,2090,2117,2024-11-03 21:42:19.859
1999,1840,1791,2024-11-03 21:42:19.860
2313,1635,1902,2024-11-03 21:42:19.861
2562,2445,2267,2024-11-03 21:42:19.862
2730,2163,2480,2024-11-03 21:42:19.864
2102,1904,1685,2024-11-03 21:42:19.864
2384,1752,2181,2024-11-03 21:42:19.865
2633,2162,2223,2024-11-03 21:42:19.866
2639,2308,2474,2024-11-03 21:42:19.867
2458,1796,1996,2024-11-03 21:42:19.978
2416,1861,1957,2024-11-03 21:42:19.980
2703,2140,2695,2024-11-03 21:42:19.981
2765,1886,2217,2024-11-03 21:42:20.098
2290,1911,2103,2024-11-03 21:42:20.100
2352,1819,2104,2024-11-03 21:42:20.102
2474,2007,2573,2024-11-03 21:42:20.104
2479,2132,2506,2024-11-03 21:42:20.105
2483,2192,2084,2024-11-03 21:42:20.106
2278,1901,1950,2024-11-03 21:42:20.107
2402,1951,1945,2024-11-03 21:42:20.157
2337,1965,2671,2024-11-03 21:42:20.158
2358,1797,1936,2024-11-03 21:42:20.159
2325,2018,1955,2024-11-03 21:42:20.160
2588,2321,2260,2024-11-03 21:42:20.161
2680,2105,2169,2024-11-03 21:42:20.162
2500,1856,2050,2024-11-03 21:42:20.217
2147,1864,1459,2024-11-03 21:42:20.218
2663,2075,2249,2024-11-03 21:42:20.219
2600,2355,2214,2024-11-03 21:42:20.220
2550,1913,1954,2024-11-03 21:42:20.338
2266,1797,1770,2024-11-03 21:42:20.340
2606,2743,2311,2024-11-03 21:42:20.341
2478,2064,2559,2024-11-03 21:42:20.342
2238,1951,1898,2024-11-03 21:42:20.343
2133,2212,1877,2024-11-03 21:42:20.344
2688,2263,2305,2024-11-03 21:42:20.345
2798,2617,1820,2024-11-03 21:42:20.346
2432,1901,2087,2024-11-03 21:42:20.398
2251,1758,1902,2024-11-03 21:42:20.399
2593,2069,2368,2024-11-03 21:42:20.400
2636,2112,2494,2024-11-03 21:42:20.517
2590,2110,2277,2024-11-03 21:42:20.519
2262,1784,1942,2024-11-03 21:42:20.522
2824,1957,2064,2024-11-03 21:42:20.523
2632,2403,2284,2024-11-03 21:42:20.524
2432,2035,2158,2024-11-03 21:42:20.525
2111,1732,1939,2024-11-03 21:42:20.529
2740,2068,1896,2024-11-03 21:42:20.530
2696,2296,2277,2024-11-03 21:42:20.531
2779,1918,2292,2024-11-03 21:42:20.533
2295,1690,2027,2024-11-03 21:42:20.698
2670,2293,2157,2024-11-03 21:42:20.700
2613,2441,2736,2024-11-03 21:42:20.702
2392,2346,1928,2024-11-03 21:42:20.704
2133,1754,1913,2024-11-03 21:42:20.705
2366,1830,2210,2024-11-03 21:42:20.706
2482,2715,2589,2024-11-03 21:42:20.708
2606,2074,2108,2024-11-03 21:42:20.709
2463,1677,1974,2024-11-03 21:42:20.710
2292,1973,2032,2024-11-03 21:42:20.711
2652,2101,2730,2024-11-03 21:42:20.879
2307,2138,1990,2024-11-03 21:42:20.881
1895,1809,2007,2024-11-03 21:42:20.883
2470,1658,2333,2024-11-03 21:42:20.884
2702,2384,2203,2024-11-03 21:42:20.886
2689,2125,2355,2024-11-03 21:42:20.887
2447,1867,1894,2024-11-03 21:42:20.888
2270,2000,2015,2024-11-03 21:42:20.889
2354,2383,2308,2024-11-03 21:42:20.890
2670,1920,2613,2024-11-03 21:42:20.891
2206,1872,1968,2024-11-03 21:42:20.997
2524,2011,1923,2024-11-03 21:42:20.998
2480,2322,2354,2024-11-03 21:42:20.999
2355,2085,1963,2024-11-03 21:42:21.060
2075,1782,1931,2024-11-03 21:42:21.064
2094,1998,2279,2024-11-03 21:42:21.067
2351,2169,2469,2024-11-03 21:42:21.070
2696,1862,2403,2024-11-03 21:42:21.073
2185,1878,1865,2024-11-03 21:42:21.075
2160,1821,1927,2024-11-03 21:42:21.076
2560,1895,2361,2024-11-03 21:42:21.078
2625,2320,2427,2024-11-03 21:42:21.178
2196,1632,2026,2024-11-03 21:42:21.181
2126,1943,1793,2024-11-03 21:42:21.182
2500,2334,2174,2024-11-03 21:42:21.183
2735,2406,2509,2024-11-03 21:42:21.238
2193,1763,1909,2024-11-03 21:42:21.240
2313,1933,2065,2024-11-03 21:42:21.242
2698,2313,2385,2024-11-03 21:42:21.244
2668,2203,2267,2024-11-03 21:42:21.245
2256,1814,1940,2024-11-03 21:42:21.246
2224,1891,2032,2024-11-03 21:42:21.357
2415,1865,2339,2024-11-03 21:42:21.359
2693,1803,2257,2024-11-03 21:42:21.360
2102,1751,1981,2024-11-03 21:42:21.361
2283,1788,1831,2024-11-03 21:42:21.362
2479,2237,2156,2024-11-03 21:42:21.363
2581,2096,2621,2024-11-03 21:42:21.417
2467,1771,2082,2024-11-03 21:42:21.419
2029,1825,2165,2024-11-03 21:42:21.420
2406,1964,2479,2024-11-03 21:42:21.421
2766,2062,2417,2024-11-03 21:42:21.537
2188,1665,1863,2024-11-03 21:42:21.538
2233,1863,1874,2024-11-03 21:42:21.539
2529,2010,2310,2024-11-03 21:42:21.541
2735,2218,2405,2024-11-03 21:42:21.542
2229,1807,1981,2024-11-03 21:42:21.542
2087,1969,1890,2024-11-03 21:42:21.543
